measure,path,repos,pattern,raw_path,update
RISK_SCORE,climate_change/data/distribution/ncr_tr_fema_2019_natural_hazards_risk_scores.csv,sdc.environment,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.environment,https://github.com/uva-bi-sdad/sdc.environment/raw/main/climate_change/data/distribution/ncr_tr_fema_2019_natural_hazards_risk_scores.csv,2023-07-06 20:49:00
CWAV_RISKS,climate_change/data/distribution/ncr_tr_fema_2019_natural_hazards_risk_scores.csv,sdc.environment,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.environment,https://github.com/uva-bi-sdad/sdc.environment/raw/main/climate_change/data/distribution/ncr_tr_fema_2019_natural_hazards_risk_scores.csv,2023-07-06 20:49:00
TRND_RISKS,climate_change/data/distribution/ncr_tr_fema_2019_natural_hazards_risk_scores.csv,sdc.environment,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.environment,https://github.com/uva-bi-sdad/sdc.environment/raw/main/climate_change/data/distribution/ncr_tr_fema_2019_natural_hazards_risk_scores.csv,2023-07-06 20:49:00
total_employment,Employment/Total/data/distribution/va059_bg_mi_20102020_total_employment.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_total_employment.csv.xz,2023-05-09 18:40:31
perc_job_destruction_exit,Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz,2023-05-09 18:40:31
total_job_destruction,Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz,2023-05-09 18:40:31
perc_job_destruction_active,Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz,2023-05-09 18:40:31
job_destruction_exit,Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz,2023-05-09 18:40:31
business_destruction_job,Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz,2023-05-09 18:40:31
job_destruction_active,Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz,2023-05-09 18:40:31
job_creation_new,Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz,2023-05-09 18:40:31
perc_job_creation_new,Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz,2023-05-09 18:40:31
perc_job_creation_active,Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz,2023-05-09 18:40:31
job_creation_active,Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz,2023-05-09 18:40:31
total_job_creation,Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz,2023-05-09 18:40:31
business_create_job,Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz,2023-05-09 18:40:31
minority_owned_job_creation_active,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,2023-05-09 18:40:31
minority_owned_business_create_job,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,2023-05-09 18:40:31
minority_owned_perc_job_creation_new,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_total_job_creation,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_perc_job_creation_active,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_business_create_job,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,2023-05-09 18:40:31
minority_owned_job_creation_new,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_perc_job_creation_new,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_job_creation_new,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,2023-05-09 18:40:31
minority_owned_perc_job_creation_active,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,2023-05-09 18:40:31
minority_owned_total_job_creation,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_job_creation_active,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_perc_job_destruction_exit,Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_total_job_destruction,Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,2023-05-09 18:40:31
minority_owned_job_destruction_active,Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,2023-05-09 18:40:31
minority_owned_business_job_destruction,Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_business_job_destruction,Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_job_destruction_active,Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_job_destruction_exit,Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,2023-05-09 18:40:31
minority_owned_total_job_destruction,Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,2023-05-09 18:40:31
minority_owned_perc_job_destruction_active,Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,2023-05-09 18:40:31
minority_owned_perc_job_destruction_exit,Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,2023-05-09 18:40:31
minority_owned_job_destruction_exit,Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_perc_job_destruction_active,Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz,2023-05-09 18:40:31
non_minority_owned_total_employment,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_total_employment_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_total_employment_by_minority.csv.xz,2023-05-09 18:40:31
minority_owned_total_employment,Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_total_employment_by_minority.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_total_employment_by_minority.csv.xz,2023-05-09 18:40:31
Nonclassifiable Establishments_perc_job_creation_active,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Wholesale Trade_perc_job_creation_new,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Accommodation and Food Services_perc_job_creation_active,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Information_perc_job_creation_active,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Other Services (except Public Administration)_business_create_job,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Administrative and Support and Waste Management and Remediation Services_total_job_creation,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Construction_business_create_job,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Wholesale Trade_job_creation_active,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Accommodation and Food Services_perc_job_creation_new,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Nonclassifiable Establishments_total_job_creation,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Accommodation and Food Services_job_creation_new,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Public Administration_job_creation_active,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Health Care and Social Assistance_business_create_job,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Information_job_creation_new,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Retail Trade_job_creation_active,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Other Services (except Public Administration)_job_creation_active,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Real Estate and Rental and Leasing_job_creation_new,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Other Services (except Public Administration)_job_creation_new,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Finance and Insurance_perc_job_creation_active,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Finance and Insurance_job_creation_active,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Arts,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Entertainment,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
and Recreation_business_create_job,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Manufacturing_perc_job_creation_new,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Real Estate and Rental and Leasing_total_job_creation,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Health Care and Social Assistance_total_job_creation,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Information_perc_job_creation_new,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Manufacturing_job_creation_new,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Arts,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
Entertainment,Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz,2023-05-09 18:40:31
